frame.number	frame.time_relative	bthci_acl.chandle	bthci_acl.src.bd_addr	bthci_acl.dst.bd_addr	btl2cap.cid	btatt.opcode	btatt.handle	btatt.starting_handle	btatt.ending_handle	btatt.group_end_handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	btatt.characteristic_configuration_client	btatt.value	_ws.col.info
18017	15294.351000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95d553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302eff3032383336322c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33332c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313739383430302c2264657363726970	Sent Write Command, Handle: 0x001b (Unknown)
18018	15294.351000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95d674696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a352c2277696e64223a7b227370656564223a7b22ff76616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34392c22677573745370656564223a7b2276616c7565223a392e37373433362c22	Sent Write Command, Handle: 0x001b (Unknown)
18019	15294.352000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95d7756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a312e3833312c2272656c617469766548756d6964697479223a32ff332c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473	Sent Write Command, Handle: 0x001b (Unknown)
18020	15294.352000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95d8223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e30323732322c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33382c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f6368536563ff6f6e6473223a313738313830323030302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c	Sent Write Command, Handle: 0x001b (Unknown)
18021	15294.352000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95d97565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030ff303030303030362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c22	Sent Write Command, Handle: 0x001b (Unknown)
18022	15294.353000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95da69636f6e223a392c22646577506f696e74223a7b2276616c7565223a31302e3535353535353535353535353535352c22756e697473223a2243454c53495553227d2c227576496e646578223a302e3732382c2272656c617469766548756d6964697479223a32342c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45ff544552227d2c2270726573	Sent Write Command, Handle: 0x001b (Unknown)
18023	15294.353000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95db73757265223a7b2276616c7565223a33302e3032363037352c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34332c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830353630302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33332e383838383838383838	Sent Write Command, Handle: 0x001b (Unknown)
18024	15294.353000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95dc3838383838362c22756e697473223a22ff43454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030303030303030362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f69	Sent Write Command, Handle: 0x001b (Unknown)
18025	15294.354000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95dd6e74223a7b2276616c7565223a31302e3535353535353535353535353535352c22756e697473223a2243454cff53495553227d2c227576496e646578223a302e3137312c2272656c617469766548756d6964697479223a32342c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33332e3838383838383838383838383838362c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c756522	Sent Write Command, Handle: 0x001b (Unknown)
18026	15294.354000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95de3a33302e3032343933332c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34392c22ff6365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830393230302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33322e32323232323232323232323232322c22756e69747322	Sent Write Command, Handle: 0x001b (Unknown)
18027	15294.354000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95df3a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e5374ff72696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030303030303030362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31	Sent Write Command, Handle: 0x001b (Unknown)
18028	15294.354000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95e0312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a32372c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473ff223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3033343936362c22756e69747322	Sent Write Command, Handle: 0x001b (Unknown)
18029	15294.355000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95e13a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35322c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313831323830302c226465736372697074696f6e223a225061727a69616c6d656e7465ff206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33302e3535353535353535353535353535342c22756e697473223a2243454c53495553227d2c2270726563	Sent Write Command, Handle: 0x001b (Unknown)
18030	15294.355000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95e2697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a312e35343333322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a2245222c22646972656374696f6e223a3130322c22677573745370656564223a7b2276616c7565223a352e313434342c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31302c22646577506fff696e74223a7b2276616c7565223a31312e31313131313131313131313131312c22756e697473223a2243	Sent Write Command, Handle: 0x001b (Unknown)
18032	15294.527000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95e3454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33302c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33302e3535353535353535353535353535342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3034343939382c22756e697473223a22494e434845535f4f465f9b4d455243555259227d2c22616972	Sent Write Command, Handle: 0x001b (Unknown)
18033	15294.527000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95e45175616c697479223a302c22636c6f7564436f766572223a35362c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313831363430302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f73096700	Sent Write Command, Handle: 0x001b (Unknown)
18036	15294.534000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9600	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18039	15294.540000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9740	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18043	15294.547000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9880	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18045	15294.615000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							995700021101049fb41305a9627a0f0101010362be00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18046	15294.616000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9625000961082c80a962f41e0103412701034d0801ff6f222c2274656d70223a7b2276616c7565223a32392e3434343434343434343434343434332c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a312e35343333322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a2245222c22646972656374696f6e223a3130322c22677573745370656564223a7b2276616c7565223a352e313434342c22756e69747322	Sent Write Command, Handle: 0x001b (Unknown)
18047	15294.616000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												96263a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31302c22646577506f696e74223a7b2276ff616c7565223a31312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33332c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a32392e3434343434343434343434343434332c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a31383339342e3830	Sent Write Command, Handle: 0x001b (Unknown)
18048	15294.617000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												96273139322c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e30353530332c22756e697473223a22494e434845535f4f465f4d4552435552ff59227d2c226169725175616c697479223a302c22636c6f7564436f766572223a36302c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313832303030302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274	Sent Write Command, Handle: 0x001b (Unknown)
18049	15294.617000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9628656d70223a7b2276616c7565223a32382e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a312e35343333322c22756eff697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a2245222c22646972656374696f6e223a3130322c22677573745370656564223a7b2276616c7565223a352e313434342c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c22	Sent Write Command, Handle: 0x001b (Unknown)
18050	15294.617000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												962969636f6e223a31302c22646577506f696e74223a7b2276616c7565223a31312e3636363636363636363636363636362c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33362c226665656c734c696b6554656d7065726174757265223a7b2276616cff7565223a32382e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a31343639332e3331303732303030303030312c22756e697473223a224d4554	Sent Write Command, Handle: 0x001b (Unknown)
18051	15294.617000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												962a4552227d2c227072657373757265223a7b2276616c7565223a33302e3036303637332c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35362c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d5d2a2c0a0c782d726571756573742d69ff64121c2d37346c777177726163357a792d2d31786962783870666a647432362a170a0456617279120f4163636570742d456e636f64696e672a0c0a0745787069726573	Sent Write Command, Handle: 0x001b (Unknown)
18052	15294.618000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												962b1201302a1e0a0663662d7261791214613064386534653838383061656432662d4d58502a410a195374726963742d5472616e73706f72742d536563757269747912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a150a0e782d6763732d70726f766964657212034443492a3f0a0d43616368652d436f6e74726f6c122e6e6f2d63616368652c206e6f2d73746f72652c206d61782d6167653d302c206d7573742d726576616c6964ff6174652a83020a097265706f72742d746f12f5017b2267726f7570223a2263662d6e656c222c22	Sent Write Command, Handle: 0x001b (Unknown)
18053	15294.618000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												962c6d61785f616765223a3630343830302c22656e64706f696e7473223a5b7b2275726c223a2268747470733a2f2f612e6e656c2e636c6f7564666c6172652e636f6d2f7265706f72742f76343f733d35783878325032593277513934636136636b6b7a524d72754d514b4636305a6b70524976757437726349676d4d444941624c376a4c416331253242627a334870427566583378516d314a5a6d785733554932486848524168496d436f48355839426c5356644855504b5744424c356e364748396a44512532464745477451696f574b4f367664695370ff41253344253344227d5d7d	Sent Write Command, Handle: 0x001b (Unknown)
18054	15294.618000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												962d2a210a16782d636f6e74656e742d747970652d6f7074696f6e7312076e6f736e6966662a250a0444617465121d5468752c203138204a756e20323032362030383a32333a353020474d542a140a06536572766572120a636c6f7564666c6172652a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a180a10436f6e74656e742d456e636f64696e671204677a69702a120a06507261676d6112086e6f2d63616368652a1a0a0f63662d63616368652d737461747573120744594e414d49432a460a036e656c123f7b227265706f72745f746f223a	Sent Write Command, Handle: 0x001b (Unknown)
18055	15294.619000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												962e2263662d6e656c222c2273756363657360735f6672616374696f6e223a302e30312c226d61785f616765223a3630343830307d2a200a0c436f6e74656e742d5479706512106170706c69636174696f6e2f6a736f6e2a170a0f782d6672616d652d6f7074696f6e73120444454e5946cf00	Sent Write Command, Handle: 0x001b (Unknown)
18058	15294.797000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9a80	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18062	15294.885000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9bc0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18063	15294.886000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9bd8000211010480b41305a962f41e0101010355b800	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18064	15294.966000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9640	Sent Write Command, Handle: 0x001b (Unknown)
19310	15442.998000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x001e												0010040117000000	Sent Handle Value Notification, Handle: 0x001e (Unknown)
19311	15443.295000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x12	0x001b												0017000000000501960002960003530004	Rcvd Write Request, Handle: 0x001b (Unknown)
19312	15443.297000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x13	0x001b													Sent Write Response, Handle: 0x001b (Unknown)
19313	15443.297000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0021												0017000000001300636f6d2e6170706c652e4d6f62696c65534d53050f00323032363036313854313032363139010a004953502050726f74657a02000003530041626269616d6f20726963657675746f206c61207375612070726174696361206e2e20445738372d32362d37333832333833207365677561206c2765766f6c757a696f6e652064656c6c612070726174e280a6040300313230	Sent Handle Value Notification, Handle: 0x0021 (Unknown)
19317	15443.472000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x12	0x001b												001700000001960002960003bc020704	Rcvd Write Request, Handle: 0x001b (Unknown)
