frame.number	frame.time_relative	btatt.opcode	btatt.handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	_ws.col.info
46336	18870.339000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46340	18870.399000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46341	18870.400000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46342	18870.415000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46346	18870.489000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46347	18870.489000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46348	18870.490000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46362	18870.759000000	0x01	0x0022		7905f431b5ce4e99a40f4b1e122d00d0				0x2802		Sent Error Response - Attribute Not Found, Handle: 0x0022 (Unknown: Unknown)
46366	18870.819000000	0x09	0x001a,0x001b,0x001d,0x001e,0x0020,0x0021		7905f431b5ce4e99a40f4b1e122d00d0,7905f431b5ce4e99a40f4b1e122d00d0,7905f431b5ce4e99a40f4b1e122d00d0,7905f431b5ce4e99a40f4b1e122d00d0,7905f431b5ce4e99a40f4b1e122d00d0,7905f431b5ce4e99a40f4b1e122d00d0	0x88,0x10,0x10		69d1d8f345e149a898219bbdfdaad9d9,69d1d8f345e149a898219bbdfdaad9d9,9fbf120d630142d98c5825e699a21dbd,9fbf120d630142d98c5825e699a21dbd	0x2803,0x2803,0x2803,0x2803	d9d9aafdbd9b2198a849e145f3d8d169,bd1da299e625588cd94201630d12bf9f,fb7b7cce6ab344beb54bd624e9c6ea22	Sent Read By Type Response, Attribute List Length: 3, Unknown, Unknown, Unknown
46369	18870.879000000	0x01	0x0022		7905f431b5ce4e99a40f4b1e122d00d0			22eac6e924d64bb5be44b36ace7c7bfb	0x2803		Sent Error Response - Attribute Not Found, Handle: 0x0022 (Unknown: Unknown: Unknown)
46371	18870.939000000	0x05	0x001c		7905f431b5ce4e99a40f4b1e122d00d0			69d1d8f345e149a898219bbdfdaad9d9	0x2900		Sent Find Information Response, Handle: 0x001c (Unknown: Unknown: Characteristic Extended Properties)
46374	18870.999000000	0x05	0x001f		7905f431b5ce4e99a40f4b1e122d00d0			9fbf120d630142d98c5825e699a21dbd	0x2902		Sent Find Information Response, Handle: 0x001f (Unknown: Unknown: Client Characteristic Configuration)
46375	18871.029000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46376	18871.029000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46378	18871.031000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46380	18871.059000000	0x05	0x0022		7905f431b5ce4e99a40f4b1e122d00d0			22eac6e924d64bb5be44b36ace7c7bfb	0x2902		Sent Find Information Response, Handle: 0x0022 (Unknown: Unknown: Client Characteristic Configuration)
46382	18871.089000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46384	18871.090000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46385	18871.103000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46387	18871.119000000	0x01	0x002e		89d3502b0f36433a8ef4c502ad55f8dc				0x2802		Sent Error Response - Attribute Not Found, Handle: 0x002e (Unknown: Unknown)
46389	18871.148000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46390	18871.149000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46391	18871.149000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46393	18871.179000000	0x09	0x0024,0x0025,0x0028,0x0029,0x002c,0x002d		89d3502b0f36433a8ef4c502ad55f8dc,89d3502b0f36433a8ef4c502ad55f8dc,89d3502b0f36433a8ef4c502ad55f8dc,89d3502b0f36433a8ef4c502ad55f8dc,89d3502b0f36433a8ef4c502ad55f8dc,89d3502b0f36433a8ef4c502ad55f8dc	0x98,0x98,0x8a		9b3c81d857b14a8ab8df0e56f7ca51c2,9b3c81d857b14a8ab8df0e56f7ca51c2,2f7cabce808d411f9a0cbb92ba96c102,2f7cabce808d411f9a0cbb92ba96c102	0x2803,0x2803,0x2803,0x2803	c251caf7560edfb88a4ab157d8813c9b,02c196ba92bb0c9a1f418d80ceab7c2f,d7d5bb70a8a3aba6d846ab238cf3b2c6	Sent Read By Type Response, Attribute List Length: 3, Unknown, Unknown, Unknown
46395	18871.209000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46396	18871.209000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46397	18871.209000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46399	18871.239000000	0x01	0x002e		89d3502b0f36433a8ef4c502ad55f8dc			c6b2f38c23ab46d8a6aba3a870bbd5d7	0x2803		Sent Error Response - Attribute Not Found, Handle: 0x002e (Unknown: Unknown: Unknown)
46401	18871.268000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46402	18871.269000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46403	18871.269000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46405	18871.272000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46407	18871.272000000	0x05	0x0026,0x0027		89d3502b0f36433a8ef4c502ad55f8dc,89d3502b0f36433a8ef4c502ad55f8dc			9b3c81d857b14a8ab8df0e56f7ca51c2,9b3c81d857b14a8ab8df0e56f7ca51c2	0x2900,0x2902		Sent Find Information Response, Handle: 0x0026 (Unknown: Unknown: Characteristic Extended Properties), Handle: 0x0027 (Unknown: Unknown: Client Characteristic Configuration)
46410	18871.329000000	0x05	0x002a,0x002b		89d3502b0f36433a8ef4c502ad55f8dc,89d3502b0f36433a8ef4c502ad55f8dc			2f7cabce808d411f9a0cbb92ba96c102,2f7cabce808d411f9a0cbb92ba96c102	0x2900,0x2902		Sent Find Information Response, Handle: 0x002a (Unknown: Unknown: Characteristic Extended Properties), Handle: 0x002b (Unknown: Unknown: Client Characteristic Configuration)
46411	18871.329000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46412	18871.329000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46413	18871.330000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46417	18871.389000000	0x05	0x002e		89d3502b0f36433a8ef4c502ad55f8dc			c6b2f38c23ab46d8a6aba3a870bbd5d7	0x2900		Sent Find Information Response, Handle: 0x002e (Unknown: Unknown: Characteristic Extended Properties)
46418	18871.389000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46419	18871.390000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46420	18871.390000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46423	18871.449000000	0x01	0x0033		d0611e78bbb44591a5f8487910ae4366				0x2802		Sent Error Response - Attribute Not Found, Handle: 0x0033 (Unknown: Unknown)
46424	18871.449000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46426	18871.479000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46427	18871.479000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46429	18871.509000000	0x09	0x0030,0x0031		d0611e78bbb44591a5f8487910ae4366,d0611e78bbb44591a5f8487910ae4366	0x98			0x2803,0x2803	4900d927ee54ed84914c379a6c556786	Sent Read By Type Response, Attribute List Length: 1, Unknown
46431	18871.539000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46432	18871.539000000	0x12	0x0102		7dfc90007d1c495186aa8d9728f8d66c					6e400002b5a3f393e0a9e50e24dcca9e	Sent Write Request, Handle: 0x0102 (Unknown: Nordic UART Tx)
46434	18871.555000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46436	18871.569000000	0x01	0x0033		d0611e78bbb44591a5f8487910ae4366			8667556c9a374c9184ed54ee27d90049	0x2803		Sent Error Response - Attribute Not Found, Handle: 0x0033 (Unknown: Unknown: Unknown)
46439	18871.599000000	0x13	0x0105		7dfc90007d1c495186aa8d9728f8d66c			6e400003b5a3f393e0a9e50e24dcca9e	0x2902		Rcvd Write Response, Handle: 0x0105 (Unknown: Nordic UART Rx: Client Characteristic Configuration)
46441	18871.629000000	0x05	0x0032,0x0033		d0611e78bbb44591a5f8487910ae4366,d0611e78bbb44591a5f8487910ae4366			8667556c9a374c9184ed54ee27d90049,8667556c9a374c9184ed54ee27d90049	0x2900,0x2902		Sent Find Information Response, Handle: 0x0032 (Unknown: Unknown: Characteristic Extended Properties), Handle: 0x0033 (Unknown: Unknown: Client Characteristic Configuration)
46445	18871.689000000	0x01	0x0038		9fa480e0496745429390d343dc5d04ae				0x2802		Sent Error Response - Attribute Not Found, Handle: 0x0038 (Unknown: Unknown)
46448	18871.749000000	0x09	0x0035,0x0036		9fa480e0496745429390d343dc5d04ae,9fa480e0496745429390d343dc5d04ae	0x98			0x2803,0x2803	cce349c57ba77a91cd43995bb1ad0baf	Sent Read By Type Response, Attribute List Length: 1, Unknown
46451	18871.809000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46453	18871.809000000	0x01	0x0038		9fa480e0496745429390d343dc5d04ae			af0badb15b9943cd917aa77bc549e3cc	0x2803		Sent Error Response - Attribute Not Found, Handle: 0x0038 (Unknown: Unknown: Unknown)
46457	18871.869000000	0x05	0x0037,0x0038		9fa480e0496745429390d343dc5d04ae,9fa480e0496745429390d343dc5d04ae			af0badb15b9943cd917aa77bc549e3cc,af0badb15b9943cd917aa77bc549e3cc	0x2900,0x2902		Sent Find Information Response, Handle: 0x0037 (Unknown: Unknown: Characteristic Extended Properties), Handle: 0x0038 (Unknown: Unknown: Client Characteristic Configuration)
46459	18871.929000000	0x01	0x003d		410cd5ed2f824f778916ab5f5010368f				0x2802		Sent Error Response - Attribute Not Found, Handle: 0x003d (Unknown: Unknown)
46462	18871.989000000	0x09	0x003a,0x003b		410cd5ed2f824f778916ab5f5010368f,410cd5ed2f824f778916ab5f5010368f	0x94			0x2803,0x2803	a5a1e30fa66c2797f442e7bb8540daf7	Sent Read By Type Response, Attribute List Length: 1, Unknown
46464	18872.019000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46466	18872.049000000	0x01	0x003d		410cd5ed2f824f778916ab5f5010368f			f7da4085bbe742f497276ca60fe3a1a5	0x2803		Sent Error Response - Attribute Not Found, Handle: 0x003d (Unknown: Unknown: Unknown)
46469	18872.109000000	0x05	0x003c,0x003d		410cd5ed2f824f778916ab5f5010368f,410cd5ed2f824f778916ab5f5010368f			f7da4085bbe742f497276ca60fe3a1a5,f7da4085bbe742f497276ca60fe3a1a5	0x2900,0x2902		Sent Find Information Response, Handle: 0x003c (Unknown: Unknown: Characteristic Extended Properties), Handle: 0x003d (Unknown: Unknown: Client Characteristic Configuration)
46473	18872.229000000	0x12	0x001f		7905f431b5ce4e99a40f4b1e122d00d0			9fbf120d630142d98c5825e699a21dbd	0x2902		Rcvd Write Request, Handle: 0x001f (Unknown: Unknown: Client Characteristic Configuration)
46474	18872.229000000	0x13	0x001f		7905f431b5ce4e99a40f4b1e122d00d0			9fbf120d630142d98c5825e699a21dbd	0x2902		Sent Write Response, Handle: 0x001f (Unknown: Unknown: Client Characteristic Configuration)
46475	18872.230000000	0x1b	0x001e		7905f431b5ce4e99a40f4b1e122d00d0					9fbf120d630142d98c5825e699a21dbd	Sent Handle Value Notification, Handle: 0x001e (Unknown: Unknown)
46480	18872.290000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46481	18872.349000000	0x12	0x0022		7905f431b5ce4e99a40f4b1e122d00d0			22eac6e924d64bb5be44b36ace7c7bfb	0x2902		Rcvd Write Request, Handle: 0x0022 (Unknown: Unknown: Client Characteristic Configuration)
46482	18872.349000000	0x13	0x0022		7905f431b5ce4e99a40f4b1e122d00d0			22eac6e924d64bb5be44b36ace7c7bfb	0x2902		Sent Write Response, Handle: 0x0022 (Unknown: Unknown: Client Characteristic Configuration)
46490	18872.769000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46494	18873.039000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46500	18873.279000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46566	18873.789000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46570	18874.029000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46635	18874.299000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46638	18874.779000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46642	18875.049000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46644	18875.289000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46647	18875.799000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46711	18876.039000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46724	18876.279000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46727	18876.789000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46729	18877.029000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46733	18877.269000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46736	18877.779000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46738	18878.019000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46742	18878.289000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46745	18878.769000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46747	18879.039000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46751	18879.279000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46755	18879.789000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46757	18880.029000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46761	18880.299000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46764	18880.779000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46766	18881.019000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46770	18881.289000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46773	18881.799000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46775	18882.039000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46779	18882.339000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46783	18882.879000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46785	18883.119000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46789	18883.389000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46792	18883.869000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46794	18884.139000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46796	18884.379000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46801	18884.919000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46803	18885.129000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46805	18885.369000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46811	18885.879000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46813	18886.119000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46815	18886.389000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46820	18886.869000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46822	18887.139000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46824	18887.379000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46829	18887.919000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46831	18888.159000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46833	18888.399000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46838	18888.909000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
